date,factor,APO,CRWD,DASH,DECK,DELL,ERIE,EXE,GDDY,KKR,LII,PLTR,SMCI,SW,TKO,TPL,VST,WDAY,WSM
2024-12-31,ACCA,0.0035036187300705223,-0.16141819087293033,-0.1564032697547684,-0.03698358849476825,-0.016790521165086454,-0.003785552517574172,-0.08155875815587582,-0.042596595186633314,-0.009924017898490815,-0.03997926147819575,-0.10908179364265298,0.3532800224663016,-0.04806751893804703,-0.04519762934238409,-0.029416195253281197,-0.05041037860736034,-0.04409096444227959,-0.06175100737872207
2024-12-31,ATR42,4.52404761904762,12.44047619047619,4.538809523809526,5.108095238095237,4.246904761904761,10.299523809523812,2.1511904761904765,4.412619047619048,3.663095238095238,15.971428571428568,3.8644380952380946,3.034523809523809,1.2130952380952382,3.558809523809525,70.49095238095236,7.419285714285712,7.7314285714285695,5.388333333333334
2024-12-31,Beta,1.9741677310942876,2.245623601532392,1.51714699833046,1.3082448204406358,1.765980469510368,1.231303235189702,0.9692453491158579,1.0840874389317543,1.9845201720762153,0.7536597376832458,2.6448320420358455,1.4366733581052333,0.40550867565285637,0.661773851111849,1.2919317015707925,2.0760310780697084,1.2785138323049072,0.4845918535066586
2024-12-31,DAVOL60,5337858.616666666,3578626.45,2921848.7666666666,1920348.1,7455264.216666667,147967.2,2497039.316666667,1194428.2666666666,3165573.7666666666,381805.56666666665,74670358.88333334,81161391.41666667,3626387.316666667,924131.45,228254.86666666667,6079748.266666667,3265367.5833333335,2067788.1666666667
2024-12-31,EPS_growth_rate_ttm,-0.1861022364217253,-0.255,-1.6590909090909092,0.08378554140687422,0.034111310592459754,0.07333333333333325,-3.0918367346938775,-0.4996220710506426,0.026627218934911268,0.0703826169107229,-0.05926271581894549,-0.00387596899224818,-0.5907335907335907,27.00000000000008,0.012068909830884378,0.35144927536231885,0.05128205128205132,0.016622185372754394
2024-12-31,EV_to_operate_cash_flow_ratio,27.935886873655086,50.197285015918055,31.181118198874298,26.495355887590566,20.561886999451453,30.702260604859884,18.2470899743754,23.878888545468666,25.16060364811505,24.210332788516443,149.46202223830343,-9.309023097522594,16.87357761150218,24.115314231706694,51.03043633726807,13.962745774617577,26.074464300565758,12.399065270265545
2024-12-31,GMI,-0.015582944926486597,-0.0012919735943712762,0.007689609265410902,0.007040373586472137,-0.003352371785885766,0.09161603041171743,-0.15480472524316977,0.028778671573491676,0.001782310619702937,0.007261335656464307,-0.0085416591376547,-0.0076900709912355175,-0.036136595669121696,0.03392942152535139,-0.00827457342690241,0.02035180573607498,0.023071003483138397,0.0058198858138232
2024-12-31,GrowthRate,0.5722742812203253,0.29276080353079675,0.5284666545698916,0.6004321404737932,0.4097261693838376,0.2076897486755615,0.25763413318605627,0.6201327497420642,0.5795722368107068,0.30858952780079907,1.4826893549585538,0.06962580515553708,0.26021284852581955,0.5550172717143579,0.7466911121643994,1.2751336252536127,-0.06754237616393449,0.6072975105996131
2024-12-31,Kurtosis60,5.456828015143957,0.14175226904703114,5.167039061873787,5.348640435142717,4.740074204683582,2.538029467314532,2.773396459859753,1.6035623743045841,5.950152916831687,-0.1484992845252326,9.214953661263733,3.277806626213676,9.328304561990203,5.869948562730069,3.842434713577427,-0.6538457819748681,0.5840516660504725,30.99595007206156
2024-12-31,MACD60,12.436932783213678,17.20442457548046,9.923012857018762,13.46213653059047,-0.8532166844492508,-12.689771496997423,4.301174388057078,13.361186552368281,6.977167399497603,15.680988233374478,11.205560004237299,-5.110190872386191,1.8674015762095095,7.351630296001247,71.60499652410022,10.901505668314599,7.13478305370802,12.551643280341608
